cnpj;DT_COMPTC;VL_PATRIM_LIQ
57371454000196;2026-03-12;59901418.20
57375967000175;2026-03-12;612083294.42
57376385000103;2026-03-11;12487954.67
57378112000106;2026-03-12;57956490.78
57378230000106;2026-03-12;43195827.82
57378397000177;2026-03-12;16521853.47
57378502000178;2026-03-12;9462365.43
57378517000136;2026-03-12;39640133.16
57378527000171;2026-03-12;3638475.48
57378533000129;2026-03-12;38806383.91
57378563000135;2026-03-12;28034788.15
57395116000194;2026-03-12;22372369.25
57395516000108;2026-03-12;20842463.92
57395587000100;2026-03-12;16590623.50
57395648000121;2026-03-12;15640385.59
57396330000165;2026-03-12;122017417.18
57398359000186;2026-03-11;33730068.79
57400187000138;2026-03-12;22714490.29
57400717000148;2026-03-12;24819615.37
57400933000193;2026-03-12;78063550.27
57401238000146;2026-03-12;25333482.66
57401383000127;2026-03-12;2733440.74
57401470000184;2026-03-12;44647240.05
57401528000190;2026-03-12;34552416.04
57401595000104;2026-03-12;46431044.85
57414728000187;2026-03-12;5837830.36
57415728000100;2026-03-12;5006379.63
57416421000115;2026-03-12;33049990.27
57416672000108;2026-03-12;206877550.56
57420290000140;2026-03-12;136912091.90
57435321000136;2026-03-12;22175958.93
57435995000130;2026-03-12;86634487.61
57436270000167;2026-03-12;19264761.49
57438524000186;2026-03-12;595061145.31
57438785000104;2026-03-12;78084317.61
57438918000134;2026-03-12;316652681.22
57439066000108;2026-03-12;40111609.41
57439290000191;2026-03-12;35236492.36
57439496000111;2026-03-12;110121141.80
57439794000101;2026-03-12;2037963261.67
57440038000100;2026-03-12;1187719.72
57440344000139;2026-03-12;5302779.20
57445402000117;2026-03-12;24746483.13
57446923000199;2026-03-12;99116382.71
57448345000120;2026-03-12;23197412.48
57449111000105;2026-03-12;493872656.03
57449291000117;2026-03-11;519658857.82
57454364000169;2026-03-12;7851925.29
57454792000191;2026-03-12;3575511.72
57455865000160;2026-03-04;138580.54
57457010000178;2026-03-12;15235077.97
57457157000168;2026-03-12;26254740.60
57463732000135;2026-03-13;0.00
57466264000152;2026-03-11;106946468.37
57466836000101;2026-03-12;20079798.51
57467940000102;2026-03-12;158311869.62
57470913000199;2026-03-12;47513444.66
57472562000155;2026-03-12;416652440.29
57472630000186;2026-03-12;15535738.56
57473219000125;2026-03-12;34967338.02
57473503000100;2026-03-12;73228016.57
57473697000135;2026-03-12;37445239.33
57473861000104;2026-03-12;7040313.32
57473997000114;2026-03-12;34529714.68
57474039000168;2026-03-12;27992259.06
57474064000141;2026-03-12;23573278.57
57474275000184;2026-03-12;16818796.57
57474374000166;2026-03-12;26544903.98
57492192000118;2026-03-12;24010328.27
57494227000158;2026-03-12;66685045.49
57499088000155;2026-03-12;25533756.24
57499155000131;2026-03-12;31140895.12
57512269000174;2026-03-12;29101062.67
57512491000177;2026-03-12;16251425.40
57512910000170;2026-03-12;17806972.69
57513308000158;2026-03-11;26463178.97
57514772000169;2026-03-12;96769606.79
57516887000192;2026-03-11;87024135.57
57517964000129;2026-03-11;61829187.90
57525392000120;2026-03-12;15448717.10
57527539000110;2026-03-12;42409926.01
57527685000146;2026-03-12;41332472.30
57527967000143;2026-03-12;31046390.76
57528848000105;2026-03-12;9451206.54
57531860000179;2026-03-12;75103154.06
57533951000143;2026-03-12;6544290.16
57535053000124;2026-03-12;26929593.03
57535658000115;2026-03-12;21085085.95
57536308000173;2026-03-12;12527610.98
57536557000169;2026-03-12;21831100.92
57536946000194;2026-03-12;22776971.23
57537357000120;2026-03-12;65347708.84
57537861000120;2026-03-12;6539829.12
57541842000178;2026-03-12;12295528.49
57542682000181;2026-03-12;260453003.31
57550081000110;2026-03-12;850344629.93
57552109000159;2026-03-12;45567712.21
57552335000130;2026-03-12;21680722.88
57552611000160;2026-03-12;77257973.18
57553193000125;2026-03-12;4879129.37
57553569000100;2026-03-12;78237660.40
57553988000133;2026-03-12;858910690.85
57555037000101;2026-03-12;22049870.01
57555092000193;2026-03-12;108120981.12
57556363000125;2026-03-12;33062977.49
57561942000166;2026-03-12;27522745.45
57562064000101;2026-03-11;63209154.90
57565313000104;2026-03-12;12891700.11
57565778000165;2026-03-12;15246580.22
57566553000123;2026-03-12;118405453.08
57566789000160;2026-03-12;118257163.30
57567833000156;2026-03-12;6588862.25
57568598000137;2026-03-12;21703605.69
57568860000143;2026-03-12;65341160.43
57569111000130;2026-03-12;75522275.85
57569203000110;2026-03-12;181951484.20
57569540000108;2026-03-12;100043902.95
57569797000160;2026-03-12;100297208.90
57570655000112;2026-03-12;484809352.50
57581872000108;2026-03-12;1109332.23
57583715000131;2026-03-11;8073257.37
57590385000101;2026-03-12;43824761.25
57590612000107;2026-03-12;38101669.24
57590641000160;2026-03-12;49078820.09
57590826000175;2026-03-12;1581490931.46
57591252000150;2026-03-12;65284063.21
57591671000191;2026-03-12;155921397.11
57592067000180;2026-03-12;88123398.05
57593831000131;2026-03-12;57855281.48
57594567000150;2026-03-12;310999436.97
57600511000161;2026-03-12;116090291.09
57601370000100;2026-03-12;297562245.62
57602960000149;2026-03-12;40369799.84
57605877000123;2026-03-12;99964634.76
57607406000154;2026-03-12;99299256.05
57611636000197;2026-03-12;17122461.40
57613783000104;2026-03-12;112275078.12
57620173000120;2026-03-12;29274148.79
57623403000104;2026-03-12;1031030228.95
57623826000124;2026-03-12;153665588.74
57626567000195;2026-03-12;20980469.27
57627579000134;2026-03-12;41264525.66
57628211000190;2026-03-12;27126765.97
57629609000141;2026-03-12;166083177.74
57630008000159;2026-03-12;37575000.43
57630783000104;2026-03-12;10094482.08
57630902000129;2026-03-12;28227283.50
57630933000180;2026-03-12;70257738.94
57631016000110;2026-03-12;60213581.75
57631047000170;2026-03-12;59911481.40
57636187000131;2026-03-13;590416707.18
57637148000159;2026-03-12;28373283.80
57638817000107;2026-03-11;6502939.70
57639204000194;2026-03-12;12868638.95
57639394000140;2026-03-12;24128445.41
57641567000164;2026-03-12;22561245.18
57641802000106;2026-03-12;123867230.55
57643968000153;2026-03-12;29302069.05
57644743000111;2026-03-12;1558669.09
57645110000128;2026-03-10;684810944.85
57647314000106;2026-03-12;10094736.86
57647628000109;2026-03-12;14333004.21
57647643000149;2026-03-12;14324317.29
57653905000188;2026-03-10;201749529.68
57654090000151;2026-03-12;58418415.83
57654269000109;2026-03-12;300320210.20
57655791000105;2026-03-12;33608874.58
57659750000197;2026-03-12;127156606.22
57660315000182;2026-03-12;39869063.54
57660316000127;2026-03-12;481975829.02
57660583000102;2026-03-12;115555004.20
57661754000100;2026-03-12;28320759.82
57662061000131;2026-03-12;64253785.54
57662143000186;2026-03-12;394557810.71
57662228000164;2026-03-12;24793406.37
57662266000117;2026-03-12;264652126.54
57662392000171;2026-03-12;1853232.04
57672253000129;2026-03-10;32736938.46
57672265000153;2026-03-12;21464084.15
57672914000116;2026-03-10;451836668.91
57675854000195;2026-03-12;131738718.27
57676229000168;2026-03-12;67190861.79
57676980000164;2026-03-12;1499649839.76
57677562000191;2026-03-12;10926754.70
57677894000176;2026-03-12;14620518.25
57679361000123;2026-03-12;303099181.27
57680289000154;2026-03-12;17011200.22
57680612000190;2026-03-12;8767042.41
57680850000103;2026-03-12;20123373.82
57681558000105;2026-03-12;5334268.34
57681617000137;2026-03-12;39615946.09
57681732000101;2026-03-12;10563866.71
57681917000116;2026-03-12;32142277.35
57682222000159;2026-03-12;410347958.24
57682872000102;2026-03-12;17166841.88
57682990000102;2026-03-12;44933918.32
57683251000135;2026-03-11;1664532.39
57693281000122;2026-03-12;13621406.03
57693904000167;2026-03-12;106749419.90
57699544000100;2026-03-12;59078203.69
57699570000139;2026-03-12;37687068.71
57701615000162;2026-03-11;103493725.69
57706191000129;2026-03-11;168255872.54
57706349000160;2026-03-12;27553125.05
57710483000135;2026-03-12;97006614.18
57711303000130;2026-03-12;114244243.38
57711375000187;2026-03-11;99878198.90
57711638000158;2026-03-12;48116753.35
57711964000165;2026-03-13;32325199.78
57713013000125;2026-03-12;15908165.28
57713250000196;2026-03-12;32802314.73
57713682000105;2026-03-12;74281079.51
57713718000142;2026-03-12;101205302.43
57713837000103;2026-03-12;291563256.19
57714118000107;2026-03-12;74161732.75
57714384000121;2026-03-12;0.00
57714518000104;2026-03-12;21321053.01
57714726000103;2026-03-12;12047348.09
57717000000124;2026-03-12;82150511.99
57717004000102;2026-03-12;91728219.81
57718604000195;2026-03-12;4777806.25
57718687000112;2026-03-12;104621082.20
57719249000179;2026-03-12;1529414247.09
57719513000174;2026-03-11;39654994.38
57724721000161;2026-03-13;79873821.89
57725549000160;2026-03-12;27766437.14
57726577000100;2026-03-12;17830135.62
57733177000114;2026-03-12;18507040.61
57733994000172;2026-03-12;30065604.45
57735776000177;2026-03-12;153814711.71
57736190000127;2026-03-12;97203087.67
57736320000121;2026-03-12;2574151.45
57738351000111;2026-03-12;69492169.27
57744175000120;2026-03-12;24208170.21
57744364000101;2026-03-12;20206424.57
57744596000151;2026-03-12;47566501.73
57744696000188;2026-03-12;14812688.10
57745265000136;2026-03-12;13762636.71
57745690000125;2026-03-12;68335434.51
57746542000125;2026-03-12;40646253.07
57747620000106;2026-03-12;32362293.62
57747855000106;2026-03-12;28383028.92
57748037000110;2026-03-12;1057098558.05
57749481000150;2026-03-11;39653305.87
57751201000148;2026-03-12;23936263.49
57751362000131;2026-03-12;9090816.79
57751617000166;2026-03-12;9019222.44
57752951000134;2026-03-12;300159246.57
57753060000100;2026-03-12;123161187.69
57753153000127;2026-03-12;223122868.33
57753435000124;2026-03-12;30681513.80
57753479000154;2026-03-12;76959586.87
57771660000193;2026-03-12;306321066.60
57771924000109;2026-03-12;41782486.46
57775175000198;2026-03-12;24545934.56
57775617000104;2026-03-11;16439129.40
57775689000143;2026-03-13;117822296.51
57775779000134;2026-03-13;487779538.64
57775943000103;2026-03-12;26839320.58
57776076000120;2026-03-12;51554601.12
57776123000136;2026-03-10;193394267.97
57776286000119;2026-03-04;374013750.91
57776425000104;2026-03-04;416132608.17
57776487000116;2026-03-12;14158858.64
57776540000189;2026-03-04;779762938.19
57776606000130;2026-03-04;517766785.38
57776653000184;2026-03-12;15698859.52
57776875000105;2026-03-12;36375364.05
57777043000103;2026-03-12;99246718.39
57778073000126;2026-03-12;1429640.64
57778285000103;2026-03-12;46469966.93
57779711000123;2026-03-12;41252087.34
57785030000178;2026-03-10;82583868.12
57785049000114;2026-03-12;47522739.77
57785163000144;2026-03-13;2302467.89
57786682000127;2026-03-12;51373271.31
57788149000102;2026-03-12;1209475308.04
57788626000121;2026-03-13;1605479.91
57789052000106;2026-03-13;1584804.39
57789708000190;2026-03-13;1429970.90
57790094000167;2026-03-13;1709015.45
57790579000150;2026-03-13;1269704.61
57790619000164;2026-03-12;70033296.60
57790865000116;2026-03-13;1722732.18
57791034000169;2026-03-12;46356595.72
57791060000197;2026-03-13;1607864.00
57791787000174;2026-03-12;1632604726.19
57792986000105;2026-03-12;4814382.43
57793442000150;2026-03-12;268095109.73
57794594000177;2026-03-12;65298998.04
57795472000103;2026-03-12;126493665.28
57796012000191;2026-03-12;32385995.26
57809185000105;2026-03-12;157933280.70
57812805000157;2026-03-12;66477012.01
57813069000151;2026-03-12;63011673.52
57813684000168;2026-03-12;625086942.69
57813902000164;2026-03-12;67463917.95
57815131000144;2026-03-13;836088178.24
57823778000118;2026-03-12;1554067303.10
57823798000199;2026-03-12;19934958.00
57824357000101;2026-03-12;12895553.43
57829025000110;2026-03-12;16091653.78
57829732000106;2026-03-12;1585210760.36
57830033000186;2026-03-12;0.00
57831012000185;2026-03-12;40695767.25
57831696000115;2026-03-12;997348.59
57832914000136;2026-03-13;838170642.44
57833811000190;2026-03-12;40332246.64
57834063000160;2026-03-12;237896002.80
57838316000174;2026-03-12;47608604.78
57839927000137;2026-03-12;50013468.93
57840524000108;2026-03-12;34387869.24
57840764000102;2026-03-12;44639878.07
57842417000119;2026-03-12;10583831.96
57842835000106;2026-03-12;29511466.49
57844309000185;2026-03-12;822236464.78
57846785000135;2026-03-12;39029248.04
57850204000139;2026-03-12;29334667.58
57879318000101;2026-03-12;8968635.02
57879610000124;2026-03-12;11424113.96
57879699000129;2026-03-12;114481562.98
57880575000163;2026-03-12;37331876.36
57883015000162;2026-03-12;53613566.61
57883031000155;2026-03-12;34217150.90
57883567000170;2026-03-12;67893748.70
57884228000109;2026-03-12;60225678.47
57886546000109;2026-03-12;164027740.83
57886981000133;2026-03-11;10652384.83
57888155000123;2026-03-12;34508725.37
57888197000164;2026-03-12;103452774.74
57890176000183;2026-03-12;71295416.64
57897771000140;2026-03-12;23425908.25
57897828000101;2026-03-12;25978597.84
57903183000172;2026-03-12;51429197.08
57904489000143;2026-03-12;65286482.01
57904523000180;2026-03-12;53182517.25
57905649000179;2026-03-12;203184645.45
57906153000110;2026-03-12;28016249.44
57907705000104;2026-03-12;225844266.67
57908724000155;2026-03-12;23729334.46
57913754000150;2026-03-12;13031278.58
57916349000195;2026-03-12;28724955.82
57917961000182;2026-03-11;42612937.82
57922476000105;2026-03-11;2659529.23
57922672000171;2026-03-12;27995092.93
57925362000100;2026-03-12;52109961.60
57926049000197;2026-03-13;53127834.23
57935598000128;2026-03-11;29314986.17
57941469000142;2026-03-12;24868345.01
57941538000118;2026-03-12;525084504.63
57942829000120;2026-03-13;23573904.64
57944304000124;2026-03-12;48932181.68
57952464000115;2026-03-12;78211689.09
57955368000120;2026-03-12;97867110.14
57966847000142;2026-03-12;56225030.81
57966896000185;2026-03-12;22509392.37
57967324000110;2026-03-12;179846930.85
57967401000132;2026-03-12;31846020.55
57967789000171;2026-03-12;24646273.70
57968717000149;2026-03-06;8522899.04
57975394000110;2026-03-12;97008003.57
57976053000160;2026-03-12;18525605.48
57976525000184;2026-03-13;92585071.27
57976621000122;2026-03-12;8897492.08
57980969000193;2026-03-12;303092285.05
57985995000104;2026-03-12;33387739.02
57986005000152;2026-03-12;70336812.46
57986215000140;2026-03-12;2476588.57
57992560000197;2026-03-12;284973862.99
57997724000179;2026-03-12;5960639.81
57997804000124;2026-03-12;192293460.13
57998092000168;2026-03-12;6212992.44
57998318000120;2026-03-12;64270227.64
58000144000128;2026-03-12;4261123.00
58002209000174;2026-03-12;37551593.54
58002587000158;2026-03-12;96003424.05
58002802000110;2026-03-12;42558463.29
58005595000158;2026-03-12;35425976.35
58005789000153;2026-03-12;202384148.85
58013360000108;2026-03-11;237650455.61
58013601000119;2026-03-12;211504533.03
58013738000173;2026-03-12;822650131.15
58013833000177;2026-03-12;7919385.39
58016115000154;2026-03-12;253548425.96
58017586000187;2026-03-12;42010510.22
58018929000128;2026-03-12;74619029.36
58019240000118;2026-03-12;45356996.17
58019419000175;2026-03-12;27007728.39
58021813000148;2026-03-12;1545410.40
58034507000146;2026-03-12;1373748011.28
58034586000195;2026-03-12;65225919.91
58034912000164;2026-03-12;26225728.31
58035090000136;2026-03-12;32787831.41
58037689000109;2026-03-13;109051313.95
58037777000100;2026-03-13;142263853.40
58039379000123;2026-03-12;40886287.81
58039498000186;2026-03-12;200626659.05
58039642000184;2026-03-12;56281369.40
58052836000110;2026-03-12;811232484.68
58054338000106;2026-03-12;103829425.17
58060783000189;2026-03-12;16933625.83
58062679000123;2026-03-12;912054751.36
58069072000175;2026-03-12;23927408.78
58070170000122;2026-03-12;35567031.73
58070396000123;2026-03-12;116942119.84
58072140000155;2026-03-12;102437528.56
58075015000107;2026-03-12;158893221.73
58075809000162;2026-03-12;20337182.12
58075902000177;2026-03-12;30085916.44
58075972000125;2026-03-12;330877346.02
58078914000155;2026-03-12;8319816.30
58079532000146;2026-03-12;5346726.40
58079791000177;2026-03-12;2494279.96
58080114000179;2026-03-12;10484821.84
58088687000149;2026-03-12;238199657.43
58095438000180;2026-03-12;28207597.51
58096097000168;2026-03-12;11588061.38
58107448000199;2026-03-13;1314770419.28
58108737000102;2026-03-12;339543066.95
58108799000114;2026-03-12;28083614.04
58108837000139;2026-03-12;11573767.41
58109362000103;2026-03-12;77278456.52
58110964000172;2026-03-12;71163821.15
58111935000125;2026-03-12;234481200.44
58113332000162;2026-03-12;75045767.86
58113604000124;2026-03-12;136543101.95
58114377000151;2026-03-12;3938670.53
58114391000155;2026-03-12;1072584.13
58114569000168;2026-03-12;35808264.63
58114787000100;2026-03-12;25376403.82
58114949000100;2026-03-13;9006816.43
58115184000115;2026-03-12;394252194.04
58115356000150;2026-03-12;1330783142.19
58115501000101;2026-03-12;258624134.15
58115570000107;2026-03-12;268197545.75
58115642000116;2026-03-12;5625538.54
58131262000175;2026-03-12;24751499.57
58132132000157;2026-03-12;21406592.16
58132375000195;2026-03-12;9103093.26
58132740000161;2026-03-12;701742463.78
58135755000183;2026-03-12;9101001.73
58136324000131;2026-03-12;21414534.26
58137699000116;2026-03-12;8474762.13
58140467000117;2026-03-12;43784310.05
58140821000103;2026-03-12;21015334.13
58140887000101;2026-03-12;46314790.36
58147204000130;2026-03-12;276090449.35
